name,acronym,created_at,updated_at,invalid,dataset,reviewed,id,biography,canonical
B Lab Company,,2014-04-24T04:12:59.276576,2014-04-28T07:06:14.489796,False,tx-lobbying-interests,False,12034,"155 E. Lancaster Avenue2nd FloorWayne, PA 19087",
"Avots-Avoins MD PhD, Andrejs",,2014-04-28T07:06:14.421744,2014-04-28T07:06:14.421753,False,tx-lobbying-interests,False,20641,"Division of Gastroenterology - Scott and White2401 S 31st StreetTemple, TX 76508",
Aviva USA Corporation,,2014-04-24T04:12:59.265079,2014-04-28T07:06:14.420982,False,tx-lobbying-interests,False,12033,"699 Walnut Street Suite 2000Des Moines, IA 50309",
"Avis Budget Group, Inc.",,2014-04-24T04:12:59.251810,2014-04-28T07:06:14.420271,False,tx-lobbying-interests,False,12032,"6 Sylvan WayParsippany, NJ 07054",
Avid Center,,2014-04-24T04:12:59.233108,2014-04-28T07:06:14.368156,False,tx-lobbying-interests,False,12031,"11910 Greenville AveDallas, TX 75243",
Avance National Inc,,2014-04-28T07:06:14.288274,2014-04-28T07:06:14.288282,False,tx-lobbying-interests,False,20638,"118 North MedinaSan Antonio, TX 78207",
Automotive Wholesalers Of Texas,,2014-04-28T07:06:14.191020,2014-04-28T07:06:14.191030,False,tx-lobbying-interests,False,20635,"8000 Centre Park DriveSuite 150Austin, TX 78754",
Automotive Parts & Services Association,,2014-04-28T07:06:14.162996,2014-04-28T07:06:14.163006,False,tx-lobbying-interests,False,20634,"8000 Centre ParkSuite 150Austin, TX 78754",
Automatic Data Processing Inc. (ADP),,2014-04-28T07:06:14.134855,2014-04-28T07:06:14.134865,False,tx-lobbying-interests,False,20633,"5800 Windward ParkwayMS A210Alpharetta, GA 30005-8802",
Autodesk Inc.,,2014-04-24T04:12:59.153459,2014-04-28T07:06:14.133443,False,tx-lobbying-interests,False,12027,"111 Mcinnis ParkwaySan Rafael, CA 94903",
AutoNation Inc.,,2014-04-28T07:06:14.035165,2014-04-28T07:06:14.035174,False,tx-lobbying-interests,False,20632,"110 S.E 6th StreetFort Lauderdale, FL 33301",
Auto Club Indemnity Company,,2014-04-24T04:12:59.121726,2014-04-28T07:06:14.034408,False,tx-lobbying-interests,False,12026,"6555 North State Highway 161Irving, TX 75039-2402",
Auto Club Casualty,,2014-04-24T04:12:59.080481,2014-04-28T07:06:13.981592,False,tx-lobbying-interests,False,12024,"3333 FairviewCosta Mesa, CA 92626",
Austin-San Antonio Intermunicipal Commuter Rail District,,2014-04-28T07:06:13.905564,2014-04-28T07:06:13.905574,False,tx-lobbying-interests,False,20630,"PO Box 1618San Marcos, TX 78667",
Austin-San Antonio Corridor Council,,2014-04-28T07:06:13.877499,2014-04-28T07:06:13.877508,False,tx-lobbying-interests,False,20629,"P.O. Box 1618San Marcos, TX 78667",
Austin Police Retirement System,,2014-04-24T04:12:59.018197,2014-04-28T07:06:13.876071,False,tx-lobbying-interests,False,12021,"P.O. Box 41089Austin, TX 78704",
Austin Metal and Iron Co. L.P.,,2014-04-28T07:06:13.824543,2014-04-28T07:06:13.824554,False,tx-lobbying-interests,False,20628,"P.O. Box 2115Austin, TX 78768",
Austin Med Spa,,2014-04-28T07:06:13.796225,2014-04-28T07:06:13.796235,False,tx-lobbying-interests,False,20627,"1617 W. Sixth StreetSuite AAustin, TX 78703",
Austin Jockey Club Ltd.,,2014-04-28T07:06:13.711100,2014-04-28T07:06:13.711110,False,tx-lobbying-interests,False,20624,"1 Retama ParkwaySelma, TX 78154",
Austin Industries Inc.,,2014-04-28T07:06:13.683135,2014-04-28T07:06:13.683144,False,tx-lobbying-interests,False,20623,"P.O. Box 1590Dallas, TX 75221-1590",
Austin Goodnight Ranch LP,,2014-04-24T04:12:58.997101,2014-04-28T07:06:13.682435,False,tx-lobbying-interests,False,12020,"200 Congress AvenueSuite 9AAustin, TX 78701",
Austin Firefighters Relief and Retirement Fund,,2014-04-24T04:12:58.976583,2014-04-28T07:06:13.681755,False,tx-lobbying-interests,False,12019,"4101 Parkstone Heights Drive, Suite 270Austin, TX 78746",
Aurcana Corporation,,2014-04-24T04:12:58.956010,2014-04-28T07:06:13.681080,False,tx-lobbying-interests,False,12018,"1188 West Georgia Street, Suite 1750Vancouver V6E 4A2British Columbia, ZZ 99999-9999",
Atria Senior Living Inc. and its communities c/o MultiState Associates Inc.,,2014-04-24T04:12:58.934838,2014-04-28T07:06:13.680361,False,tx-lobbying-interests,False,12017,"401 South Fourth StreetSuite 1900Louisville, KY 40202",
Atria Senior Living Group Inc. and its communities c/o MultiState Associates Inc.,,2014-04-28T07:06:13.605742,2014-04-28T07:06:13.605753,False,tx-lobbying-interests,False,20622,"401 South Fourth StreetSuite 1900Louisville, KY 40202",
Atmos Texas Municipalities,,2014-04-24T04:12:58.914163,2014-04-28T07:06:13.575479,False,tx-lobbying-interests,False,12016,",",
Atmos Energy,,2014-04-28T07:06:13.493166,2014-04-28T07:06:13.493175,False,tx-lobbying-interests,False,20620,"P. O. Box 650205Dallas, TX 75265-0205",
Atmos Cities Steering Committee,,2014-04-24T04:12:58.852503,2014-04-28T07:06:13.492461,False,tx-lobbying-interests,False,12013,"816 Congress AvenueSuite 1900Austin, TX 78701",
Atkins North America Inc.,,2014-04-24T04:12:58.811400,2014-04-28T07:06:13.428298,False,tx-lobbying-interests,False,12011,"4030 West Boy Scout BoulevardSuite 700Tampa, FL 33607",
Atkins Global,,2014-04-24T04:12:58.791037,2014-04-28T07:06:13.427597,False,tx-lobbying-interests,False,12010,"6504 Bridge Point Parkway, Ste 200Austin, TX 78730",
"Asurion, LLC",,2014-04-24T04:12:58.770307,2014-04-28T07:06:13.426874,False,tx-lobbying-interests,False,12009,"8880 Ward ParkwayKansas City, MO 64114",
Asurion Insurance Services Inc.,,2014-04-28T07:06:13.363563,2014-04-28T07:06:13.363573,False,tx-lobbying-interests,False,20618,"648 Grassmere Park, Suite 300Nashville, TN 37211",
Asurion Corporation,,2014-04-28T07:06:13.335710,2014-04-28T07:06:13.335720,False,tx-lobbying-interests,False,20617,"8880 Ward ParkwayKansas City, MO 64114",
Astro Waste,,2014-04-24T04:12:58.750014,2014-04-28T07:06:13.306320,False,tx-lobbying-interests,False,12008,"PO Box 840807Houston, TX 77284",
Aston Martin,,2014-04-28T07:06:13.185897,2014-04-28T07:06:13.185905,False,tx-lobbying-interests,False,20614,"9920 Irvine Center DriveIrvine, CA 92618",
"Associations, Inc.",,2014-04-24T04:12:58.593628,2014-04-28T07:06:13.079102,False,tx-lobbying-interests,False,12001,"5401 N. Central ExpresswaySuite 300Dallas, TX 75205",
Association of Water Board Directors,,2014-04-24T04:12:58.551731,2014-04-28T07:06:12.996334,False,tx-lobbying-interests,False,11999,"400 Randal WaySuite 107Spring, TX 77388",
Association of Tomorrow Fund Families,,2014-04-24T04:12:58.531287,2014-04-28T07:06:12.995471,False,tx-lobbying-interests,False,11998,"823 Congress Avenue Suite 1200Austin, TX 78701",
Association of Texas Technology Education (ATTE),,2014-04-28T07:06:12.928128,2014-04-28T07:06:12.928137,False,tx-lobbying-interests,False,20609,"Box T-3324 Tarleton StationStephenville, TX 76402",
Association of Texas Soil and Water Conservation Districts,,2014-04-24T04:12:58.510738,2014-04-28T07:06:12.927406,False,tx-lobbying-interests,False,11997,"P.O. Box 658Temple, TX 76503",
Association of Texas Professional Educators (ATPE),,2014-04-24T04:12:58.489666,2014-04-28T07:06:12.926731,False,tx-lobbying-interests,False,11996,"305 East Huntland DriveAustin, TX 78752",
Association of Texas Professional Educators,,2014-04-24T04:12:58.469061,2014-04-28T07:06:12.926000,False,tx-lobbying-interests,False,11995,"305 E Huntland DrSuite 300Austin, TX 78752",
Association of Texas Midwives,,2014-04-24T04:12:58.448098,2014-04-28T07:06:12.925244,False,tx-lobbying-interests,False,11994,"PO Box 887Elmendorf, TX 78112",
Association of Surgical Technologists/Texas State Assembly,,2014-04-28T07:06:12.847298,2014-04-28T07:06:12.847307,False,tx-lobbying-interests,False,20608,"PO Box 3612Wichita Falls, TX 76301-3612",
Association of Substance Abuse Programs,,2014-04-24T04:12:58.427613,2014-04-28T07:06:12.846586,False,tx-lobbying-interests,False,11993,"169 Catalina CourtKerrville, TX 78028",
Association of Pool & Spa Professionals (APSP),,2014-04-28T07:06:12.779457,2014-04-28T07:06:12.779470,False,tx-lobbying-interests,False,20607,"2111 Eisenhower AvenueSuite 500Alexandrria, VA 22314-4695",
Association of Fund-Raising Distributors and Suppliers,,2014-04-28T07:06:12.715147,2014-04-28T07:06:12.715156,False,tx-lobbying-interests,False,20605,"1100 Johnson Ferry RoadSuite 300Atlanta, GA 30342",
Association of Fire & Casualty Companies in Texas,,2014-04-24T04:12:58.386153,2014-04-28T07:06:12.714372,False,tx-lobbying-interests,False,11991,"c/o Alton Thomas Executive Director4206 Creekbluff DriveRowlett, TX 75088",
Association of Electric Companies of Texas,,2014-04-28T07:06:12.591440,2014-04-28T07:06:12.591449,False,tx-lobbying-interests,False,20603,"1005 Congress Ave. Suite 600Austin, TX 78701",
Association of Destination Management Executives,,2014-04-24T04:12:58.282572,2014-04-28T07:06:12.590581,False,tx-lobbying-interests,False,11986,"P.O. Box 2307Dayton, OH 45401-2307",
Association of Consumer Vehicle Lessors,,2014-04-28T07:06:12.549606,2014-04-28T07:06:12.549615,False,tx-lobbying-interests,False,20602,"718 S. Church St.Suite AMurfreesboro, TN 37130",
Association of American Publishers,,2014-04-28T07:06:12.442057,2014-04-28T07:06:12.442067,False,tx-lobbying-interests,False,20599,"50 F Street NWWashington, DC 20001",
Association of American Physicians and Surgeons,,2014-04-28T07:06:12.414062,2014-04-28T07:06:12.414072,False,tx-lobbying-interests,False,20598,"1601 N Tucson Blvd Ste 9Tucson, AZ 85716",
"Associated Security Services and Investigators of the State of Texas, Inc.",,2014-04-24T04:12:58.199784,2014-04-28T07:06:12.356557,False,tx-lobbying-interests,False,11982,"3300 Bee Caves Road, Suite 650-119Austin, TX 78746",
Associated Security Services and Investigators of the State of Texas Inc.,,2014-04-28T07:06:12.319536,2014-04-28T07:06:12.319546,False,tx-lobbying-interests,False,20595,"3300 Bee Cave Road Suite 650-119Austin, TX 78746",
Associated Republicans of Texas,,2014-04-28T07:06:12.291457,2014-04-28T07:06:12.291466,False,tx-lobbying-interests,False,20594,"807 Brazos StreetSuite 601Austin, TX 78701",
Associated Plumbing-Heating-Cooling-Contractors of Texas,,2014-04-24T04:12:58.179093,2014-04-28T07:06:12.290763,False,tx-lobbying-interests,False,11981,"145 Trademark Dr.Buda, TX 78610",
Associated Geneeral Contractors -TX Building Branch,,2014-04-28T07:06:12.209883,2014-04-28T07:06:12.209892,False,tx-lobbying-interests,False,20592,"816 CongressSuite 950Austin, TX 78701",
Associated Builders and Contractors of Texas,,2014-04-24T04:12:58.116363,2014-04-28T07:06:12.168678,False,tx-lobbying-interests,False,11978,"10805 Chestnut Ridge Rd.Austin, TX 78726",
Associa,,2014-04-24T04:12:58.080796,2014-04-28T07:06:12.167273,False,tx-lobbying-interests,False,11976,"5401 N. Central ExpwyDallas, TX 75205",
Assisted Living Federation of America,,2014-04-24T04:12:58.059776,2014-04-28T07:06:12.084492,False,tx-lobbying-interests,False,11975,"1650 King St. - Suite 602Alexandria, VA 22314-2747",
"Assessments of the Southwest, Inc.",,2014-04-24T04:12:58.018889,2014-04-28T07:06:12.083316,False,tx-lobbying-interests,False,11973,"#5 OaktreeFriendswood, TX 77546",
Aspen Power LLC,,2014-04-28T07:06:12.013525,2014-04-28T07:06:12.013529,False,tx-lobbying-interests,False,20589,"800 Bering Drive Suite 250Houston, TX 77057",
Aspen Dental,,2014-04-24T04:12:57.997850,2014-04-28T07:06:12.013052,False,tx-lobbying-interests,False,11972,"281 Sanders Creek ParkwayEast Syracuse, NY 13057",
"Ashfield Capital Partners, LLC",,2014-04-24T04:12:57.977529,2014-04-28T07:06:12.012578,False,tx-lobbying-interests,False,11971,"750 battery street 6th floorSan Francisco, CA 94111",
Ash Grove Texas LP,,2014-04-28T07:06:11.906318,2014-04-28T07:06:11.949547,False,tx-lobbying-interests,False,20587,"900 Gifco RoadP. O. Box 520Midlothian, TX 76065-0520",
Ash Grove Texas L.P.,,2014-04-28T07:06:11.878363,2014-04-28T07:06:11.878371,False,tx-lobbying-interests,False,20586,"900 Gifco RoadMidlothian, TX 76065",
Ash Grove LP,,2014-04-24T04:12:57.936067,2014-04-28T07:06:11.877796,False,tx-lobbying-interests,False,11969,"900 Gifco RoadP.O. Box 520Midlothian, TX 76065-0520",
"Ascendant Capital, LLC",,2014-04-24T04:12:57.894492,2014-04-28T07:06:11.876639,False,tx-lobbying-interests,False,11967,"7004 Bee Cave Road, Building 3Austin, TX 78746",
Asarco LLC,,2014-04-28T07:06:11.729574,2014-04-28T07:06:11.729584,False,tx-lobbying-interests,False,20584,"5285 E. Williams CircleSuite 2000Tucson, AZ 85711",
Arturo Dominguez DBA A Brokerage,,2014-04-28T07:06:11.701873,2014-04-28T07:06:11.701883,False,tx-lobbying-interests,False,20583,"8520 Tejas LoopLaredo, TX 78045",
Arthur J. Gallagher Risk Mgmt Services Inc. A subsidiary of Arhur J. Gallagher & Co.,,2014-04-28T07:06:11.674344,2014-04-28T07:06:11.674354,False,tx-lobbying-interests,False,20582,"14241 Dallas Parkway Suite 300Dallas, TX 75254",
Arthur J. Gallagher Risk Management Services Inc. a subsidiary of Arthur J. Gallagher & Co.,,2014-04-28T07:06:11.645690,2014-04-28T07:06:11.645699,False,tx-lobbying-interests,False,20581,"14241 Dallas Parkway, Suite 300Dallas, TX 75254",
Arthur J. Gallagher & Co.,,2014-04-24T04:12:57.800104,2014-04-28T07:06:11.645058,False,tx-lobbying-interests,False,11963,"5420 LBJ FreewaySuite 400Dallas, TX 75240",
Arthritis Foundation Texas Chapter,,2014-04-28T07:06:11.606309,2014-04-28T07:06:11.606317,False,tx-lobbying-interests,False,20580,"4300 MacArthur, Suite 245Dallas, TX 75209-6524",
"Arrow Truck Sales, Inc.",,2014-04-24T04:12:57.779243,2014-04-28T07:06:11.605673,False,tx-lobbying-interests,False,11962,"3200 Manchester TrafficwayKansas City, MO 64129",
"Armko Industries, Inc.",,2014-04-24T04:12:57.758919,2014-04-28T07:06:11.565976,False,tx-lobbying-interests,False,11961,"1320 Spinks RoadFlower Mound, TX 75028",
"Armando Montelongo Companies, Inc.",,2014-04-24T04:12:57.717660,2014-04-28T07:06:11.514446,False,tx-lobbying-interests,False,11959,"2935 Thousand Oaks Drive 6-285San Antonio, TX 78247",
Arlington Independent School District,,2014-04-24T04:12:57.697204,2014-04-28T07:06:11.474692,False,tx-lobbying-interests,False,11958,"1203 West Pioneer ParkwayArlington, TX 76013",
Arlington ISD,,2014-04-24T04:12:57.676319,2014-04-28T07:06:11.474083,False,tx-lobbying-interests,False,11957,"1203 Pioneer ParkwayArlington, TX 76013",
Arlington Chamber of Commerce,,2014-04-28T07:06:11.423660,2014-04-28T07:06:11.423668,False,tx-lobbying-interests,False,20576,"505 E. Border St.Arlington, TX 76010",
Archway,,2014-04-24T04:12:57.614071,2014-04-28T07:06:11.421951,False,tx-lobbying-interests,False,11954,"20000 South Diamond LakeRogers, MN 55374",
Archangel Capital Partners LLC,,2014-04-28T07:06:11.361008,2014-04-28T07:06:11.361016,False,tx-lobbying-interests,False,20575,"P.O. Box 600323Dallas, TX 75360-0323",
Arcadia Solutions,,2014-04-24T04:12:57.571540,2014-04-28T07:06:11.360530,False,tx-lobbying-interests,False,11953,"20 Blanchard RoadUnit 10Burlington, MA 01803",
Aransas County,,2014-04-24T04:12:57.510347,2014-04-28T07:06:11.272825,False,tx-lobbying-interests,False,11950,"301 N Live OakRockport, TX 78382",
Aquatic Professionals Education Council,,2014-04-24T04:12:57.469830,2014-04-28T07:06:11.271739,False,tx-lobbying-interests,False,11948,"701 Brazos Suite 500-1940Austin, TX 78701",
Aqua Texas,,2014-04-24T04:12:57.428510,2014-04-28T07:06:11.270599,False,tx-lobbying-interests,False,11946,"1106 Clayton Lane #400 WAustin, TX 78723",
Aqua America Inc.,,2014-04-28T07:06:11.146962,2014-04-28T07:06:11.146970,False,tx-lobbying-interests,False,20571,"762 W. Lancaster Ave.Bryn Mawr, PA 19010",
Aqua America,,2014-04-24T04:12:57.387549,2014-04-28T07:06:11.146391,False,tx-lobbying-interests,False,11944,"762 W. Lancaster AvenueBryn Mawr, PA 19010",
"Appriss, Inc.",,2014-04-24T04:12:57.334657,2014-04-28T07:06:11.098656,False,tx-lobbying-interests,False,11942,",",
Appriss Inc.,,2014-04-28T07:06:11.021210,2014-04-28T07:06:11.021220,False,tx-lobbying-interests,False,20569,"10401 Linn Station Road Suite 200Louisville, KY 40223-3842",
Applied Physical Electronics L.C.,,2014-04-28T07:06:10.993800,2014-04-28T07:06:10.993809,False,tx-lobbying-interests,False,20568,"P.O. Box 341149Austin, TX 78734",
Applied Materials,,2014-04-24T04:12:57.314393,2014-04-28T07:06:10.993229,False,tx-lobbying-interests,False,11941,"1400 I St. NW, ste 540Washington, DC 20005",
Applied Information Sciences,,2014-04-28T07:06:10.904286,2014-04-28T07:06:10.904294,False,tx-lobbying-interests,False,20566,"7718 Woodhollow Dr. Suite 150Austin, TX 78731",
"Applied Concepts, Inc.",,2014-04-24T04:12:57.273120,2014-04-28T07:06:10.903758,False,tx-lobbying-interests,False,11939,"2609 Technology Dr.Plano, TX 75074",
Apollo Enterprises Inc./Working Rx Inc.,,2014-04-28T07:06:10.721551,2014-04-28T07:06:10.721560,False,tx-lobbying-interests,False,20561,"4225 Lake Park BoulevardSuite 400Salt Lake City, UT 84120",
"Apollo Education Group, Inc.",,2014-04-24T04:12:57.190662,2014-04-28T07:06:10.720977,False,tx-lobbying-interests,False,11935,"4025 South Riverpoint ParkwayPhoenix, AZ 85040",
Apogee,,2014-04-24T04:12:57.170371,2014-04-28T07:06:10.720355,False,tx-lobbying-interests,False,11934,"715 W 23rd StAustin, TX 78705",
Apex Practice Solutions Inc.,,2014-04-28T07:06:10.670382,2014-04-28T07:06:10.670391,False,tx-lobbying-interests,False,20560,"1908 North Laurent StreetSuite 370Victoria, TX 77901",
"Apex Compressed Air Energy Storage, LLC",,2014-04-24T04:12:57.150123,2014-04-28T07:06:10.669747,False,tx-lobbying-interests,False,11933,"3200 Southwest Freeway, Suite 2210Houston, TX 77027",
"Apartment Market Data, LLC",,2014-04-24T04:12:57.129229,2014-04-28T07:06:10.630340,False,tx-lobbying-interests,False,11932,"20475 Hwy 46 WestSuite, 180 - PMB 416Spring Branch, TX 78070",
Apache Corp,,2014-04-24T04:12:57.088141,2014-04-28T07:06:10.589113,False,tx-lobbying-interests,False,11930,"2000 Post Oak BoulevardSuite 100Houston, TX",
Aon Corporation,,2014-04-24T04:12:57.067830,2014-04-28T07:06:10.588563,False,tx-lobbying-interests,False,11929,"200 East Randolph Street 18th FloorChicago, IL 60601",
Anthony Properties,,2014-04-28T07:06:10.510752,2014-04-28T07:06:10.510761,False,tx-lobbying-interests,False,20557,"12770 Coit Road Suite 970Dallas, TX 75251",
Animal Owners Association of Texas,,2014-04-24T04:12:57.026534,2014-04-28T07:06:10.510042,False,tx-lobbying-interests,False,11927,"P.O. Box 1143Van, TX 75790",
Anheuser-Busch InBev Worldwide,,2014-04-24T04:12:56.985014,2014-04-28T07:06:10.508719,False,tx-lobbying-interests,False,11925,"One Busch PlaceSt. Louis, MO 63118",
Anheuser-Busch InBev,,2014-04-24T04:12:56.964646,2014-04-28T07:06:10.508058,False,tx-lobbying-interests,False,11924,"One Busch PlaceSt Louis, MO 63118",
Anheuser-Busch In-Bev Worldwide,,2014-04-24T04:12:56.943968,2014-04-28T07:06:10.507346,False,tx-lobbying-interests,False,11923,"One Busch PlaceSt. Louis, MO 63118",
Anheuser-Busch Companies Inc.,,2014-04-28T07:06:10.421451,2014-04-28T07:06:10.421460,False,tx-lobbying-interests,False,20556,"One Busch PlaceSt. Louis, MO 63118",
Anheuser-Busch Companies,,2014-04-24T04:12:56.910494,2014-04-28T07:06:10.420707,False,tx-lobbying-interests,False,11922,"1005 Congress BoulevardAustin, TX 78701",
Angelina Neches River Authority,,2014-04-28T07:06:10.341346,2014-04-28T07:06:10.341355,False,tx-lobbying-interests,False,20554,"P O Box 387Lufkin, TX 75902",
Andrews Industrial Foundation,,2014-04-24T04:12:56.890183,2014-04-28T07:06:10.340607,False,tx-lobbying-interests,False,11921,"206 NE 1st St.Andrews, TX 79714",
